"points","all_attributes","Rcdminutes_Temperature_Humidity_Light","Rcdminutes_Temperature_Humidity_Voltage","Rcdminutes_Temperature_Light_Voltage","Rcdminutes_Humidity_Light_Voltage","Temperature_Humidity_Light_Voltage"
"50000","0.8142199999999995","0.8031799999999999","0.79176","0.7769400000000001","0.8043999999999997","0.6039400000000001"
"100000","0.9312200000000005","0.9263400000000007","0.8973199999999999","0.89036","0.9309200000000002","0.7631000000000003"
"150000","0.7931000000000005","0.7701600000000001","0.7448","0.7833399999999996","0.7809000000000003","0.6889000000000002"
"200000","0.946819999999999","0.9446400000000001","0.9302399999999997","0.9301999999999995","0.8546999999999998","0.93062"
"250000","0.9027599999999996","0.8929399999999997","0.8560400000000002","0.8776799999999998","0.89028","0.73216"
"300000","0.9882399999999999","0.9882399999999993","0.9882400000000003","0.82808","0.98824","0.8319800000000004"
"350000","0.7733599999999998","0.7618599999999994","0.7402399999999997","0.7506","0.7173999999999996","0.5611199999999997"
"400000","0.88048","0.8789600000000004","0.8650199999999998","0.6631800000000002","0.8348600000000002","0.7748599999999997"
"450000","0.7061399999999999","0.68634","0.6594999999999998","0.6587800000000001","0.6713800000000004","0.5129800000000002"
"500000","0.8211799999999992","0.8086999999999999","0.65278","0.81092","0.8095799999999999","0.7607399999999996"
"550000","0.8604599999999997","0.8526800000000001","0.8453599999999993","0.7849599999999998","0.7805000000000003","0.8097799999999999"
"600000","0.8989199999999999","0.8882400000000004","0.8903400000000002","0.8666000000000001","0.8613399999999997","0.8017799999999999"
"650000","0.9391599999999993","0.9360999999999999","0.9349400000000007","0.9294399999999999","0.8073399999999997","0.8890599999999996"
"700000","0.8037199999999998","0.7919799999999996","0.78976","0.78774","0.74066","0.7223600000000002"
"750000","0.8762800000000007","0.8667400000000002","0.8569400000000001","0.8647399999999998","0.82624","0.8447"
"800000","0.9079399999999994","0.9041000000000001","0.9005600000000001","0.8981199999999999","0.9011600000000006","0.6591399999999997"
"850000","0.9007599999999993","0.8943600000000002","0.8890600000000003","0.8850999999999999","0.8901799999999999","0.64938"
"900000","0.8496599999999993","0.7805799999999999","0.8382800000000002","0.7831800000000002","0.8194200000000001","0.6431600000000001"
"950000","0.9221599999999995","0.9166799999999997","0.9150999999999997","0.7987599999999998","0.91334","0.8238599999999999"
"1000000","0.9372199999999999","0.9073599999999997","0.9237599999999999","0.8878400000000005","0.9260999999999997","0.92068"
"1050000","0.8803400000000003","0.8688799999999998","0.8798799999999999","0.8561399999999992","0.8011400000000002","0.6917999999999995"
"1100000","0.9399599999999996","0.9271600000000001","0.9378400000000002","0.7373599999999998","0.8987399999999992","0.6922999999999997"
"1150000","0.8161799999999988","0.8088800000000004","0.7281800000000002","0.8004199999999992","0.8100399999999999","0.7117"
"1200000","0.88146","0.8734000000000001","0.7956599999999998","0.84786","0.8610399999999998","0.8705800000000002"
"1250000","0.6889199999999999","0.67308","0.6661999999999998","0.6557000000000002","0.6494800000000001","0.6285999999999999"
"1300000","0.7316599999999998","0.70224","0.6430799999999998","0.6906400000000003","0.70292","0.4898400000000002"
"1350000","0.8404199999999995","0.8084799999999999","0.8028999999999997","0.7896600000000001","0.7744199999999998","0.6312999999999996"
"1400000","0.93122","0.92694","0.9153399999999997","0.8372400000000002","0.9079799999999999","0.8356400000000002"
"1450000","0.8699200000000001","0.8534800000000002","0.7690600000000001","0.7440399999999998","0.8197600000000003","0.7742999999999997"
"1500000","0.8475599999999995","0.8430200000000003","0.8197599999999997","0.6468199999999996","0.75096","0.7485599999999998"
"1550000","0.7648399999999993","0.7615799999999998","0.6787999999999998","0.6390599999999997","0.7343799999999997","0.6857799999999998"
"1600000","0.5852200000000002","0.5798399999999999","0.5602600000000002","0.5633400000000001","0.5534200000000001","0.5400600000000001"
"1650000","0.8489199999999993","0.8454199999999993","0.8395199999999998","0.7044999999999997","0.8306000000000001","0.7656600000000001"
"1700000","0.8995999999999994","0.8957199999999995","0.77404","0.8399199999999999","0.88532","0.8570599999999997"
"1750000","0.74186","0.7079599999999997","0.66084","0.6235599999999997","0.7288399999999997","0.6021799999999997"
"1800000","0.7100400000000001","0.6299599999999999","0.59314","0.6544800000000004","0.6486199999999999","0.60252"
"1850000","0.6691400000000001","0.6283200000000002","0.5832","0.61576","0.5808000000000002","0.5633800000000003"
"1900000","0.5600000000000002","0.54048","0.48244000000000037","0.453","0.5326400000000002","0.47711999999999993"
"1950000","0.47716000000000003","0.47136","0.3826","0.28362000000000015","0.4695800000000001","0.39759999999999995"
"2000000","0.4689","0.4689","0.3138800000000001","0.40060000000000007","0.4640399999999999","0.33830000000000005"
"2050000","0.15334","0.15333999999999995","0.08694","0.14144","0.15153999999999998","0.11136"
"2100000","0.25136","0.25136000000000003","0.21954","0.25136000000000003","0.24734","0.08444"
"2150000","0.38539999999999996","0.38492","0.2263000000000001","0.35485999999999995","0.3822999999999998","0.22374000000000002"
